category,name,sku,price
Труба БШ,"Труба БШ ст09г2с 159*12,0",mc-3278,162000
Труба БШ,"Труба БШ 159 *14,0",mc-3279,145500
Труба БШ,Труба БШ 121 *6,mc-3280,156000
Труба БШ,"Труба БШ 127 *12,0",mc-3281,158000
Труба БШ,Труба БШ ст10 127 *30,mc-3282,158000
Труба БШ,"Труба БШ 127 *4,0",mc-3283,158500
Труба БШ,"Труба БШ 127 *5,0",mc-3284,145900
Труба БШ,"Труба БШ 127 *6,0",mc-3285,158500
Труба БШ,"Труба БШ 114 *9,0",mc-3286,158500
Труба БШ,Труба БШ 121 *16,mc-3287,156000
Труба БШ,Труба БШ 121 *20,mc-3288,158500
Труба БШ,Труба БШ 121 *5,mc-3289,158500
Труба БШ,"Труба БШ 127*9,0",mc-3290,158000
Труба БШ,"Труба БШ 133 *10,0",mc-3291,158500
Труба БШ,"Труба БШ 133 *12,0",mc-3292,158500
Труба БШ,"Труба БШ 133 *14,0",mc-3293,145500
Труба БШ,"Труба БШ 133 *16,0",mc-3294,158000
Труба БШ,"Труба БШ 133 *20,0",mc-3295,158500
Труба БШ,"Труба БШ 133 *4,0",mc-3296,145500
Труба БШ,"Труба БШ ст09Г2С 133 *4,0",mc-3297,162000
Труба БШ,"Труба БШ 127 *8,0",mc-3298,157000
Труба ВГ,"Труба ВГП 32 *3,2",mc-3299,64900
Труба ВГ,"Труба ВГП 32 *2,8",mc-3300,65900
Труба ВГ,"Труба ВГП 15 *2,8",mc-3301,67900
Труба ВГ,"Труба ВГПоц 15*2,8",mc-3302,99900
Труба ВГ,"Труба ВГП 15 *3,2",mc-3303,68900
Труба ВГ,"Труба ВГП 20 *2,5",mc-3304,66900
Труба ВГ,"Труба ВГП 20 *3,2",mc-3305,71900
Труба ВГ,"Труба ВГП 40 *3,5",mc-3306,64500
Труба ВГ,"Труба ВГП 40 *3,0",mc-3307,65900
Труба ВГ,"Труба ВГП 50 *3,5",mc-3308,65400
Труба ВГ,"Труба ВГП 32 *4,0",mc-3309,61900
Труба ВГ,"Труба ВГП 15 *2,5",mc-3310,52000
Труба ВГ,"Труба ВГПоц 15*2,5",mc-3311,104900
Труба ВГП,"Труба ВГП 20 *2,8",mc-3312,64900
Труба ВГП,"Труба ВГПоц 32*2,8",mc-3313,98900
Труба ВГП,"Труба ВГПоц 32*3,2",mc-3314,100900
Труба ВГП,"Труба ВГПоц 25*3,2",mc-3315,98900
Труба ВГП,"Труба ВГП 25 *3,2",mc-3316,66900
Труба ВГП,"Труба ВГП 25 *4,0",mc-3317,65900
Труба ВГП,"Труба ВГП 25*3,2",mc-3318,52000
Труба ВГП,"Труба ВГПоц 50*3,0",mc-3319,101900
Труба ВГП,"Труба ВГП 40*3,0",mc-3320,52000
Труба ВГП,"Труба ВГП 40*3,5",mc-3321,52000
Труба ВГП,"Труба ВГПоц 40*3,5",mc-3322,101900
Труба ВГП,"Труба ВГПоц 50*3,5",mc-3323,101900
Труба ВГП,"Труба ВГПоц 40*3,0",mc-3324,101900
Труба ВГП,"Труба ВГПоц 20*2,8",mc-3325,103400
Труба ВГП,"Труба ВГП 50*3,0",mc-3326,52000
Труба ВГП,"Труба ВГП 50*3,5",mc-3327,52000
Труба ВГП,"Труба ВГП 50 *3,0",mc-3328,64900
Труба ВГП,"Труба ВГП 25 *2,8",mc-3329,65900
Труба ВГП,"Труба ВГПоц 25*2,8",mc-3330,98900
Труба ХД,"Труба БШ_ХД 51*2,5",mc-3331,231000
Труба ХД,"Труба БШ_ХД 60*3,0",mc-3332,177300
Труба ЦТ,"Труба БШ 42*4,5",mc-3333,183000
Труба ЦТ,"Труба БШ 42 *4,0",mc-3334,186000
Труба ЦТ,"Труба БШ 42 *3,5",mc-3335,183000
Труба ЦТ,"Труба БШ 38 *4,0",mc-3336,181500
Труба ЦТ,"Труба БШ 38 *3,5",mc-3337,182000
Труба ЭС,"Труба ЭС 159 *8,0",mc-3338,68900
Труба ЭС,"Труба ЭС 219 *4,0",mc-3339,67900
Труба ЭС,"Труба ЭС 219*10,0",mc-3340,67900
Труба ЭС,"Труба ЭС 168 *8,0",mc-3341,67900
Труба ЭС,"Труба ЭС 159 *6,0",mc-3342,66900
Труба ЭС,"Труба ЭС 168 *5,0",mc-3343,67900
Труба ЭС,"Труба ЭС 168 *4,0",mc-3344,73900
Труба ЭС,"Труба ЭС 168 *6,0",mc-3345,67900
Труба ЭС,"Труба ЭСст3 168*6,0 Шексна",mc-3346,64900
Труба ЭС,"Труба ЭСоц 159*4,0",mc-3347,100400
Труба ЭС,"Труба ЭС 159 *4,0",mc-3348,66900
Труба ЭС,"Труба ЭС 159 *4,5",mc-3349,65900
Труба ЭС,"Труба ЭС 159 *3,5",mc-3350,67900
Труба ЭС,"Труба ЭС 159 *5,0",mc-3351,65900
Труба ЭС,"Труба ЭС 159 *5,5",mc-3352,69900
Труба ЭС,"Труба ЭСоц 159*4,5",mc-3353,98900
Труба ЭС,Труба ЭС ст20 273 *10,mc-3354,75900
Труба ЭС,Труба ЭС ст09г2с 273*5,mc-3355,72900
Труба ЭС,"Труба ЭС ст20 273 *5,0",mc-3356,72900
Труба ЭС,"Труба ЭС ст20 273 *6,0",mc-3357,70900
Труба ЭС,"Труба ЭС 219 *8,0",mc-3358,68900
Труба ЭС,"Труба ЭС ст20 273 *7,0",mc-3359,76900
Труба ЭС,Труба ЭС ст20 273 *8,mc-3360,71900
Труба ЭС,"Труба ЭС 273 *5,0",mc-3361,74900
Труба ЭС,Труба ЭС ст20 273 *9,mc-3362,78900
Труба ЭС,"Труба ЭС 219 *4,5",mc-3363,67900
Труба ЭС,"Труба ЭСст3 219*4,5 Шексна",mc-3364,64900
Труба ЭС,"Труба ЭСст3 219*4,0 Шексна",mc-3365,64900
Труба ЭС,"Труба ЭС 219 *5,0",mc-3366,65900
Труба ЭС,"Труба ЭС 219 *6,0",mc-3367,65900
Труба ЭС,"Труба ЭС 219 *7,0",mc-3368,67900
Труба ЭС,"Труба ЭСст3 219*6,0 Шексна",mc-3369,64900
Труба ЭС,"Труба ЭСст3 219*5,0 Шексна",mc-3370,64900
Труба ЭС,"Труба ЭСоц 108*3,5",mc-3371,99400
Труба ЭС,"Труба ЭС 108*3,8",mc-3372,51000
Труба ЭС,"Труба ЭС 108 *4,0",mc-3373,63900
Труба ЭС,"Труба ЭС 108 *3,5",mc-3374,64900
Труба ЭС,"Труба ЭСоц 108*4,0",mc-3375,100900
Труба ЭС,"Труба ЭС 108*4,0",mc-3376,51000
Труба ЭС,"Труба ЭС 108 *4,5",mc-3377,66900
Труба ЭС,Труба ЭС 108 *5,mc-3378,66900
Труба ЭС,"Труба ЭС 102 *5,0",mc-3379,67900
Труба ЭС,Труба ЭС 108 *3,mc-3380,64900
Труба ЭС,Труба ЭС 102 *3,mc-3381,67900
Труба ЭС,"Труба ЭС 102 *3,5",mc-3382,66900
Труба ЭС,"Труба ЭС 102*4,0",mc-3383,51000
Труба ЭС,"Труба ЭС 102 *4,0",mc-3384,66900
Труба ЭС,"Труба ЭСоц 102*3,5",mc-3385,98900
Труба ЭС,"Труба ЭС 108*3,0",mc-3386,51000
Труба ЭС,"Труба ЭС 133 *4,5",mc-3387,64900
Труба ЭС,"Труба ЭС 133 *4,0",mc-3388,64900
Труба ЭС,"Труба ЭС 133 *5,0",mc-3389,65900
Труба ЭС,"Труба ЭС 133 *6,0",mc-3390,66900
Труба ЭС,"Труба ЭС 146*8,0",mc-3391,66900
Труба ЭС,"Труба ЭС 146*6,0",mc-3392,65900
Труба ЭС,"Труба ЭСоц 133*4,5",mc-3393,99900
Труба ЭС,"Труба ЭС 114 *4,0",mc-3394,68900
Труба ЭС,"Труба ЭСоц 114*4,0",mc-3395,100900
Труба ЭС,"Труба ЭС 114 *4,5",mc-3396,67900
Труба ЭС,"Труба ЭСоц 114*4,5",mc-3397,97900
Труба ЭС,Труба ЭС 108 *6,mc-3398,66900
Труба ЭС,"Труба ЭС 133 *3,5",mc-3399,64900
Труба ЭС,"Труба ЭС 127 *4,0",mc-3400,67900
Труба ЭС,Труба ЭС 114 *7,mc-3401,68900
Труба ЭС,Труба ЭС 114 *6,mc-3402,68900
Труба ЭС,Труба ЭС 114 *5,mc-3403,67900
Труба ЭС,"Труба ЭС 127 *5,0",mc-3404,67900
Труба ЭС,"Труба ЭС 127 *4,5",mc-3405,67900
Труба ЭС,"Труба ЭС 76 *3,5",mc-3406,64900
Труба ЭС,"Труба ЭСоц 76*3,5",mc-3407,99400
Труба ЭС,Труба ЭС 76 *4,mc-3408,65900
Труба ЭС,"Труба ЭСоц 76*4,0",mc-3409,99400
Труба ЭС,"Труба ЭС 76 *3,0",mc-3410,51000
Труба ЭС,"Труба ЭС ст20 720*10,0",mc-3411,106900
Труба ЭС,"Труба ЭС ст20 720*12,0",mc-3412,94900
Труба ЭС,"Труба ЭС ст20 720*8,0",mc-3413,94900
Труба ЭС,"Труба ЭС 57 *5,0",mc-3414,65900
Труба ЭС,"Труба ЭС ст20 630*8,0",mc-3415,91900
Труба ЭС,"Труба ЭС ст20 630*7,0",mc-3416,97900
Труба ЭС,Труба ЭС ст20 630 *12,mc-3417,101900
Труба ЭС,Труба ЭС ст20 630 *10,mc-3418,91900
Труба ЭС,"Труба ЭСоц 76*3,0",mc-3419,99400
Труба ЭС,"Труба ЭС 89 *4,0",mc-3420,65900
Труба ЭС,"Труба ЭС 89 *3,0",mc-3421,51000
Труба ЭС,"Труба ЭСоц 89*3,5",mc-3422,98900
Труба ЭС,"Труба ЭС 89 *3,5",mc-3423,66900
Труба ЭС,Труба ЭС 89 *3,mc-3424,64900
Труба ЭС,"Труба ЭС 89 *6,0",mc-3425,65900
Труба ЭС,"Труба ЭС 89 *5,0",mc-3426,51000
Труба ЭС,"Труба ЭС 89 *4,5",mc-3427,66900
Труба ЭС,Труба ЭС 76 *5,mc-3428,65900
Труба ЭС,"Труба ЭСоц 89*4,0",mc-3429,99900
Труба ЭС,Труба ЭС ст20 426 *10,mc-3430,81900
Труба ЭС,"Труба ЭС ст3 426 *10,0 Шексна",mc-3431,78900
Труба ЭС,Труба ЭС ст20 426 *12,mc-3432,81900
Труба ЭС,"Труба ЭС ст20 426 *12,0 Шексна",mc-3433,78900
Труба ЭС,"Труба ЭС ст20 426 *6,0",mc-3434,81900
Труба ЭС,"Труба ЭС ст20 377 *6,0",mc-3435,82900
Труба ЭС,"Труба ЭС ст20 377*7,0",mc-3436,80900
Труба ЭС,Труба ЭС ст20 377*7 Шексна,mc-3437,78900
Труба ЭС,"Труба ЭС ст20 377 *8,0",mc-3438,79900
Труба ЭС,Труба ЭС ст3 377*8 Шексна,mc-3439,78900
Труба ЭС,"Труба ЭС ст20 426 *8,0",mc-3440,79900
Труба ЭС,"Труба ЭС ст20 426 *8,0 Шексна",mc-3441,78900
Труба ЭС,"Труба ЭС ст20 426 *9,0",mc-3442,81900
Труба ЭС,"Труба ЭС ст20 426 *9,0 Шексна",mc-3443,78900
Труба ЭС,"Труба ЭС ст3 426 *9,0 Шексна",mc-3444,82900
Труба ЭС,"Труба ЭС 48 *3,0",mc-3445,65900
Труба ЭС,"Труба ЭС ст20 530 *10,0",mc-3446,81900
Труба ЭС,"Труба ЭС 48 *3,5",mc-3447,64900
Труба ЭС,"Труба ЭСоц 48*3,0",mc-3448,100900
Труба ЭС,"Труба ЭС ст3 426 *6,0 Шексна",mc-3449,78900
Труба ЭС,"Труба ЭС ст20 426 *7,0",mc-3450,79900
Труба ЭС,"Труба ЭС ст3 426 *7,0 Шексна",mc-3451,81900
Труба ЭС,Труба ЭС ст20 325 *5,mc-3452,78900
Труба ЭС,Труба ЭС ст20 325 *6,mc-3453,72900
Труба ЭС,"Труба ЭС 30 *1,5",mc-3454,74900
Труба ЭС,Труба ЭС ст20 325 *10,mc-3455,71900
Труба ЭС,Труба ЭС ст20 325 *12,mc-3456,75900
Труба ЭС,Труба ЭС ст3 325 *10,mc-3457,69900
Труба ЭС,Труба ЭС ст20 325*8,mc-3458,72900
Труба ЭС,"Труба ЭС ст20 377 *10,0",mc-3459,80900
Труба ЭС,Труба ЭС ст20 325*9,mc-3460,75900
Труба ЭС,Труба ЭС ст20 325 *7,mc-3461,72900
Труба ЭС,Труба ЭС ст09г2с 325 *6,mc-3462,77900
Труба ЭС,"Труба ЭС 57 *3,5",mc-3463,64900
Труба ЭС,"Труба ЭСоц 57*3,5",mc-3464,97900
Труба ЭС,"Труба ЭСоц 57*3,0",mc-3465,97900
Труба ЭС,"Труба ЭС 57 *4,0",mc-3466,63900
Труба ЭС,Труба ЭС 57 *4,mc-3467,65900
Труба ЭС,"Труба ЭС 57 *3,0",mc-3468,51000
Труба ЭС,"Труба ЭС ст20 530 *7,0",mc-3469,84900
Труба ЭС,"Труба ЭС ст09Г2С 530 *8,0",mc-3470,81900
Труба ЭС,"Труба ЭС ст20 530 *8,0",mc-3471,78900
Труба ЭС,"Труба ЭС 57 *2,8",mc-3472,65900
Труба ЭС,"Труба ЭС ст20 530 *9,0",mc-3473,79900
Труба ЭС,"Труба ЭС ст20 530 *12,0",mc-3474,78900
Труба ЭС,"Труба ЭС ст20 530 *6,0",mc-3475,81900
Труба ЭС,"Труба ЭС ст09Г2С 530 *7,0",mc-3476,91900
Труба проф,"Труба проф 50 *50*5,0",mc-3477,85000
Труба проф,"Труба проф Ст09Г2С 50 *50*5,0",mc-3478,97000
Труба проф,"Труба проф 50 *50*4,0",mc-3479,68000
Труба проф,"Труба проф Ст09Г2С 50 *50*4,0",mc-3480,76000
Труба проф,Труба проф 50 *50*5,mc-3481,87000
Труба проф,"Труба проф 60 *40*2,0",mc-3482,76000
Труба проф,"Труба проф 60 *30*1,5",mc-3483,78000
Труба проф,"Труба проф 60 *40*1,5",mc-3484,78000
Труба проф,"Труба проф Ст09Г2С 50 *50*3,0",mc-3485,76500
Труба проф,Труба проф 50 *50*3,mc-3486,65500
Труба проф,"Труба проф 50 *50*2,5",mc-3487,68000
Труба проф,"Труба проф Ст09Г2С 50 *50*2,5",mc-3488,77000
Труба проф,"Труба проф 50 *50*3,0",mc-3489,63500
Труба проф,"Труба проф 50 *50*3,5",mc-3490,68000
Труба проф,"Труба проф 60 *40*2,5",mc-3491,68000
Труба проф,"Труба проф 60 *40*3,0",mc-3492,65500
Труба проф,"Труба проф Ст09Г2С 60 *40*2,0",mc-3493,77000
Труба проф,"Труба проф Ст09Г2С 60 *40*2,5",mc-3494,77000
Труба проф,"Труба проф Ст09Г2С 60*40*3,0",mc-3495,76000
Труба проф,"Труба проф 60 *40*3,5",mc-3496,67000
Труба проф,"Труба проф 60 *40*4,0",mc-3497,67300
Труба проф,"Труба проф 60 *30*2,0",mc-3498,69000
Труба проф,"Труба проф 60 *30*2,5",mc-3499,68000
Труба проф,"Труба проф 60 *30*3,0",mc-3500,67000
Труба проф,"Труба проф Ст09Г2С 60*30*3,0",mc-3501,76000
Труба проф,"Труба проф 60 *30*4,0",mc-3502,66000
Труба проф,"Труба проф Ст09Г2С 60*30*4,0",mc-3503,76500
Труба проф,"Труба проф 40 *40*4,0",mc-3504,69000
Труба проф,"Труба проф Ст09Г2С 40*40*4,0",mc-3505,80000
Труба проф,"Труба проф 50*50*2,0",mc-3506,55000
Труба проф,"Труба проф 50 *25*1,5",mc-3507,76800
Труба проф,"Труба проф 40 *40*3,0",mc-3508,65500
Труба проф,"Труба проф ст09г2с 40*40*3,0",mc-3509,76000
Труба проф,"Труба проф 40*40*3,0",mc-3510,50900
Труба проф,"Труба проф 50 *25*2,0",mc-3511,60500
Труба проф,"Труба проф Ст09Г2С 50 *25*2,0",mc-3512,77000
Труба проф,"Труба проф 40 *40*2,0",mc-3513,69500
Труба проф,"Труба проф 40 *40*1,5",mc-3514,76800
Труба проф,"Труба проф 40*40*1,5",mc-3515,69800
Труба проф,"Труба проф 40 *40*1,8",mc-3516,76500
Труба проф,"Труба проф Ст09Г2С 40 *40*2,5",mc-3517,77000
Труба проф,"Труба проф 50 *30*3,0",mc-3518,70100
Труба проф,"Труба проф 50 *40*2,0",mc-3519,70000
Труба проф,"Труба проф 50 *40*2,5",mc-3520,68000
Труба проф,"Труба проф 50 *40*3,0",mc-3521,68000
Труба проф,"Труба проф 50 *40*4,0",mc-3522,70000
Труба проф,"Труба проф 50 *50*1,5",mc-3523,78000
Труба проф,"Труба проф 50 *30*2,0",mc-3524,71000
Труба проф,"Труба проф 50 *30*2,5",mc-3525,72500
Труба проф,"Труба проф 50 *50*2,0",mc-3526,71000
Труба проф,"Труба проф 50 *25*2,5",mc-3527,68300
Труба проф,"Труба проф Ст09Г2С 50 *25*2,5",mc-3528,77000
Труба проф,"Труба проф 50*25*2,0",mc-3529,47000
Труба проф,Труба проф 50 *25*3,mc-3530,67800
Труба проф,"Труба проф Ст09Г2С 50 *25*3,0",mc-3531,76000
Труба проф,"Труба проф 50*25*3,0",mc-3532,49800
Труба проф,"Труба проф 80 *60*4,0",mc-3533,68000
Труба проф,"Труба проф ст09Г2С 80 *60*4,0",mc-3534,77500
Труба проф,"Труба проф 80 *60*3,0",mc-3535,67500
Труба проф,"Труба проф Ст09Г2С 80 *60*3,0",mc-3536,74000
Труба проф,Труба проф 80 *80*2,mc-3537,71500
Труба проф,"Труба проф 80 *60*5,0",mc-3538,71000
Труба проф,Труба проф 80 *40*4,mc-3539,68100
Труба проф,"Труба проф Ст09Г2С 80*40*4,0",mc-3540,76000
Труба проф,Труба проф 80 *40*5,mc-3541,80000
Труба проф,Труба проф 80 *60*2,mc-3542,70000
Труба проф,"Труба проф 80 *80*5,0",mc-3543,73000
Труба проф,"Труба проф 80 *80*4,0",mc-3544,67300
Труба проф,"Труба проф 80 *80*6,0",mc-3545,70000
Труба проф,"Труба проф 90 *90*4,0",mc-3546,71000
Труба проф,Труба проф ст09Г2С 90 *90*4,mc-3547,83000
Труба проф,"Труба проф 90 *90*5,0",mc-3548,70500
Труба проф,Труба проф ст09Г2С 90 *90*5,mc-3549,86500
Труба проф,"Труба проф 80 *80*2,5",mc-3550,69000
Труба проф,"Труба проф 80 *80*3,0",mc-3551,68000
Труба проф,"Труба проф 60 *60*3,0",mc-3552,65500
Труба проф,"Труба проф 60 *60*2,5",mc-3553,69500
Труба проф,"Труба проф Ст09Г2С 60 *60*2,5",mc-3554,77000
Труба проф,Труба проф 60 *60*4,mc-3555,67000
Труба проф,"Труба проф Ст09Г2С 60 *60*3,0",mc-3556,76000
Труба проф,"Труба проф 60 *60*3,5",mc-3557,68000
Труба проф,"Труба проф Ст09Г2С 60 *60*4,0",mc-3558,76300
Труба проф,"Труба проф Ст09Г2С 60*40*4,0",mc-3559,76000
Труба проф,"Труба проф 60 *40*5,0",mc-3560,75000
Труба проф,"Труба проф 60 *60*1,5",mc-3561,78000
Труба проф,"Труба проф 60 *60*2,0",mc-3562,60500
Труба проф,Труба проф 80 *40*2,mc-3563,73600
Труба проф,"Труба проф Ст09Г2С 80 *40*2,0",mc-3564,77000
Труба проф,"Труба проф 80 *40*2,5",mc-3565,68000
Труба проф,Труба проф 80 *40*3,mc-3566,67500
Труба проф,"Труба проф Ст09Г2С 80*40*3,0",mc-3567,76000
Труба проф,Труба проф 60 *60*5,mc-3568,80500
Труба проф,"Труба проф 60 *60*6,0",mc-3569,85000
Труба проф,Труба проф 70 *70*2,mc-3570,71000
Труба проф,"Труба проф Ст09Г2С 60 *60*5,0",mc-3571,84000
Труба проф,"Труба проф ст09Г2С 80 *80*4,0",mc-3572,79500
Труба проф,"Труба проф 80*40*2,0",mc-3573,59000
Труба проф,"Труба проф ст09Г2С 80 *80*5,0",mc-3574,78000
Труба проф,"Труба проф 80*80*3,0",mc-3575,53300
Труба проф,"Труба проф 80*80*4,0",mc-3576,59000
Труба проф,"Труба проф 70 *70*3,0",mc-3577,73000
Труба проф,"Труба проф 70 *70*4,0",mc-3578,72500
Труба проф,"Труба проф 70 *70*5,0",mc-3579,67000
Труба проф,"Труба проф ст09Г2С 80 *80*3,0",mc-3580,81000
Труба проф,"Труба проф ст09Г2С 140 *120*6,0",mc-3581,86500
Труба проф,"Труба проф ст09Г2С 140 *120*5,0",mc-3582,86000
Труба проф,"Труба проф 140 *120*6,0",mc-3583,72000
Труба проф,"Труба проф 140 *120*5,0",mc-3584,72000
Труба проф,"Труба проф 140 *120*4,0",mc-3585,77500
Труба проф,"Труба проф ст09Г2С 140 *100*6,0",mc-3586,75000
Труба проф,"Труба проф 140 *140*4,0",mc-3587,69500
Труба проф,"Труба проф 140 *100*6,0",mc-3588,70000
Труба проф,"Труба проф 140 *100*5,0",mc-3589,71500
Труба проф,"Труба проф 140 *100*4,0",mc-3590,71500
Труба проф,"Труба проф ст09Г2С 140 *100*5,0",mc-3591,75000
Труба проф,"Труба проф ст09Г2С 140 *100*4,0",mc-3592,76500
Труба проф,"Труба проф ст09Г2С 140 *100*3,0",mc-3593,78500
Труба проф,"Труба проф 140 *100*8,0",mc-3594,68000
Труба проф,"Труба проф 140 *100*7,0",mc-3595,68000
Труба проф,"Труба проф 140*100*6,0",mc-3596,57000
Труба проф,"Труба проф 140 *140*8,0",mc-3597,73000
Труба проф,"Труба проф 140 *140*7,0",mc-3598,73500
Труба проф,"Труба проф 140 *140*6,0",mc-3599,71000
Труба проф,"Труба проф 140 *60*4,0",mc-3600,74500
Труба проф,"Труба проф 140 *60*3,0",mc-3601,74500
Труба проф,"Труба проф 140 *140*5,0",mc-3602,69500
Труба проф,"Труба проф 120 *80*4,0",mc-3603,70000
Труба проф,"Труба проф 120 *80*5,0",mc-3604,73500
Труба проф,"Труба проф 120 *80*3,0",mc-3605,70300
Труба проф,"Труба проф 120 *60*6,0",mc-3606,75000
Труба проф,"Труба проф ст09Г2С 140 *140*7,0",mc-3607,79000
Труба проф,"Труба проф ст09Г2С 140 *60*6,0",mc-3608,84500
Труба проф,"Труба проф ст09Г2С 140 *60*5,0",mc-3609,84500
Труба проф,"Труба проф ст09Г2С 140 *60*4,0",mc-3610,81000
Труба проф,"Труба проф ст09Г2С 140 *60*3,0",mc-3611,81000
Труба проф,"Труба проф ст09Г2С 140 *140*6,0",mc-3612,75000
Труба проф,"Труба проф  ст09Г2С 140 *140*5,0",mc-3613,75000
Труба проф,"Труба проф ст09Г2С 140 *140*8,0",mc-3614,77000
Труба проф,"Труба проф 120 *80*6,0",mc-3615,70000
Труба проф,"Труба проф ст09Г2С 140 *140*4,0",mc-3616,78500
Труба проф,"Труба проф ст09Г2С 140 *120*4,0",mc-3617,81000
Труба проф,"Труба проф 120 *80*8,0",mc-3618,73000
Труба проф,"Труба проф ст09Г2С 120 *80*7,0",mc-3619,76000
Труба проф,"Труба проф 120 *80*7,0",mc-3620,69500
Труба проф,"Труба проф ст09Г2С 120 *80*6,0",mc-3621,79500
Труба проф,"Труба проф ст09Г2С 160 *160*8,0",mc-3622,84000
Труба проф,"Труба проф ст09Г2С 160 *160*7,0",mc-3623,79000
Труба проф,"Труба проф ст09Г2С 160 *160*6,0",mc-3624,77500
Труба проф,"Труба проф ст09Г2С 160 *160*5,0",mc-3625,80500
Труба проф,"Труба проф ст09Г2С 160 *120*4,0",mc-3626,82000
Труба проф,"Труба проф 160 *100*8,0",mc-3627,74500
Труба проф,"Труба проф 160 *100*6,0",mc-3628,74500
Труба проф,"Труба проф 160 *100*5,0",mc-3629,74500
Труба проф,"Труба проф 160 *100*4,0",mc-3630,74500
Труба проф,"Труба проф 15 *15*1,5",mc-3631,80000
Труба проф,"Труба проф ст09Г2С 160 *160*4,0",mc-3632,80500
Труба проф,"Труба проф 15 *15*1,5 х/к",mc-3633,80000
Труба проф,"Труба проф 160 *140*5,0",mc-3634,84500
Труба проф,"Труба проф ст09Г2С 160 *120*8,0",mc-3635,84500
Труба проф,"Труба проф 160 *120*8,0",mc-3636,71000
Труба проф,"Труба проф 160 *120*7,0",mc-3637,71000
Труба проф,"Труба проф ст09Г2С 160 *120*7,0",mc-3638,82500
Труба проф,"Труба проф 160 *120*6,0",mc-3639,72500
Труба проф,"Труба проф ст09Г2С 160 *120*6,0",mc-3640,82500
Труба проф,"Труба проф 160 *160*4,0",mc-3641,71000
Труба проф,"Труба проф 160 *160*10,0",mc-3642,75000
Труба проф,"Труба проф 160 *140*8,0",mc-3643,81000
Труба проф,"Труба проф 160 *140*6,0",mc-3644,82500
Труба проф,"Труба проф 160 *120*5,0",mc-3645,71000
Труба проф,"Труба проф 160 *120*4,0",mc-3646,67500
Труба проф,"Труба проф 160*120*4,0",mc-3647,67000
Труба проф,"Труба проф ст09Г2С 160 *120*5,0",mc-3648,77000
Труба проф,"Труба проф ст09Г2С 150 *100*6,0",mc-3649,82500
Труба проф,"Труба проф 150*100*6,0",mc-3650,73500
Труба проф,"Труба проф 150*100*5,0",mc-3651,72500
Труба проф,"Труба проф ст09Г2С 150 *100*5,0",mc-3652,79000
Труба проф,"Труба проф 150 *150*4,0",mc-3653,71500
Труба проф,"Труба проф 150*100*8,0",mc-3654,75500
Труба проф,"Труба проф 150*100*7,0",mc-3655,75500
Труба проф,"Труба проф 140 *60*8,0",mc-3656,79500
Труба проф,"Труба проф 140 *60*7,0",mc-3657,77500
Труба проф,"Труба проф 140 *60*6,0",mc-3658,74500
Труба проф,"Труба проф 140 *60*5,0",mc-3659,74500
Труба проф,"Труба проф 150*100*4,0",mc-3660,75500
Труба проф,"Труба проф ст09Г2С 150 *150*8,0",mc-3661,84500
Труба проф,"Труба проф ст09Г2С 150 *150*6,0",mc-3662,79000
Труба проф,"Труба проф ст09Г2С 150 *150*5,0",mc-3663,79000
Труба проф,"Труба проф ст09Г2С 150 *150*4,0",mc-3664,79000
Труба проф,"Труба проф 15*15*1,5",mc-3665,60000
Труба проф,"Труба проф 150*150*8,0",mc-3666,77000
Труба проф,"Труба проф 150 *150*7,0",mc-3667,77500
Труба проф,"Труба проф 150 *150*6,0",mc-3668,74500
Труба проф,"Труба проф 150 *150*5,0",mc-3669,76500
Труба проф,"Труба проф 100 *50*2,0",mc-3670,71500
Труба проф,"Труба проф 100 *40*4,0",mc-3671,67000
Труба проф,"Труба проф 100 *40*3,0",mc-3672,67000
Труба проф,"Труба проф 100 *40*2,5",mc-3673,68000
Труба проф,"Труба проф 100 *40*2,0",mc-3674,70000
Труба проф,"Труба проф 100 *100*8,0",mc-3675,71500
Труба проф,"Труба проф 100 *50*3,0",mc-3676,71000
Труба проф,"Труба проф 100 *100*7,0",mc-3677,71500
Труба проф,"Труба проф 100 *100*6,0",mc-3678,66700
Труба проф,"Труба проф 100 *50*5,0",mc-3679,69800
Труба проф,"Труба проф 100 *50*4,0",mc-3680,66700
Труба проф,"Труба проф 100 *60*3,0",mc-3681,73500
Труба проф,"Труба проф Ст09Г2С 100 *50*4,0",mc-3682,79000
Труба проф,"Труба проф Ст09Г2С 100 *50*3,0",mc-3683,79500
Труба проф,"Труба проф 100 *100*3,0",mc-3684,68500
Труба проф,"Труба проф 100 *100*4,0",mc-3685,68000
Труба проф,"Труба проф ст09Г2С 100 *100*5,0",mc-3686,77500
Труба проф,"Труба проф ст09Г2С 100 *100*4,0",mc-3687,79000
Труба проф,"Труба проф ст09Г2С 100 *100*3,0",mc-3688,74000
Труба проф,"Труба проф 100 *100*2,5",mc-3689,69000
Труба проф,"Труба проф ст09Г2С 100 *100*8,0",mc-3690,79500
Труба проф,"Труба проф ст09Г2С 100 *100*7,0",mc-3691,76000
Труба проф,"Труба проф ст09Г2С 100 *100*6,0",mc-3692,77500
Труба проф,"Труба проф 100 *100*5,0",mc-3693,68800
Труба проф,"Труба проф 120 *120*6,0",mc-3694,67500
Труба проф,"Труба проф 120 *120*8,0",mc-3695,70000
Труба проф,"Труба проф 120 *120*7,0",mc-3696,71500
